Customer Name,Sub-Category,Profit
Stewart Visinsky,Supplies,6.5052
Stewart Visinsky,Art,2.7846
Denny Ordway,Art,4.1988
Denny Ordway,Envelopes,4.887
Todd Boyes,Storage,1.062
Todd Boyes,Paper,27.972
Bill Stewart,Binders,206.6232
Filia McAdams,Furnishings,1.068
John Lee,Art,2.9835
Art Ferguson,Appliances,2.0228
Barry Gonzalez,Accessories,217.767
Helen Wasserman,Accessories,371.316
Helen Wasserman,Accessories,224.424
Adrian Barton,Storage,5.898
Jennifer Patt,Art,8.733
Jennifer Patt,Appliances,281.016
Jennifer Patt,Art,7.9218
Darrin Van Huff,Furnishings,5.368
Charlotte Melton,Storage,8.8784
Steve Chapman,Accessories,174.9825
Steve Chapman,Art,1.0336
Steve Chapman,Chairs,50.49
Steve Chapman,Furnishings,17.16
Victoria Wilson,Accessories,21.0
Victoria Wilson,Accessories,21.5988
Paul Prost,Furnishings,2.9568
Dan Reichenbach,Labels,4.6818
Natalie Fritzler,Accessories,103.158
Natalie Fritzler,Binders,8.2062
Clay Rozendal,Binders,3.6848
Stephanie Ulpright,Binders,76.4
Sample Company A,Binders,28.896
Sample Company A,Accessories,85.491
Michelle Lonsdale,Furnishings,23.1192
Gary McGarr,Chairs,149.148
Gary McGarr,Chairs,35.76
Jim Kriz,Paper,10.08
Alyssa Tate,Art,2.8912
Daniel Byrd,Furnishings,3.0976
Anna HÃÂÃÂ¤berlin,Envelopes,8.7906
Sanjit Jacobs,Binders,11.297
Harry Marie,Furnishings,20.1015
Andrew Gjertsen,Furnishings,69.1992
Joy Bell-,Paper,9.3312
Anthony Johnson,Paper,15.552
Anthony Johnson,Envelopes,28.95
Anthony Johnson,Bookcases,210.735
Muhammed MacIntyre,Paper,20.0851
Tiffany House,Art,0.7938
Adrian Hane,Art,2.336
Adrian Hane,Paper,3.7856
Adrian Hane,Labels,5.1792
Craig Leslie,Furnishings,7.504
Jason Gross,Art,1.3992
Jason Gross,Storage,4.168
Jason Gross,Storage,8.7052
Sanjit Engle,Labels,6.8714
Sanjit Engle,Binders,17.5448
Sanjit Engle,Accessories,132.5898
Trudy Glocke,Furnishings,92.3936
Trudy Glocke,Phones,8.7735
Sally Hughsby,Envelopes,5.544
Sally Hughsby,Paper,2.64
Marc Crier,Paper,6.2208
Patrick Jones,Phones,5.7408
Patrick Jones,Accessories,2.208
Steve Carroll,Fasteners,9.198
Steve Carroll,Paper,53.8608
Benjamin Patterson,Binders,2.9348
Benjamin Patterson,Paper,3.1104
Rob Dowd,Paper,7.128
Rob Dowd,Phones,293.9804
Rob Dowd,Appliances,40.274
Ken Lonsdale,Binders,35.6526
Chloris Kastensmidt,Fasteners,5.191
Chloris Kastensmidt,Furnishings,12.9888
Chloris Kastensmidt,Envelopes,16.5186
Kalyca Meade,Art,9.3024
Kalyca Meade,Paper,20.585
Kalyca Meade,Phones,36.4473
Kalyca Meade,Paper,12.672
Kalyca Meade,Chairs,141.1644
Evan Bailliet,Labels,4.44
Paul Gonzalez,Paper,17.5812
Cathy Armstrong,Envelopes,15.282
Sung Shariari,Art,0.2952
Sung Shariari,Accessories,42.8935
Resi PÃÂÃÂ¶lking,Supplies,3.3756
Shaun Chance,Binders,14.5638
Natalie Webber,Furnishings,30.1872
Natalie Webber,Supplies,7.1586
Natalie Webber,Chairs,21.294
Natalie Webber,Copiers,1014.9797
Natalie Webber,Paper,9.3312
Katrina Willman,Phones,4.1391
Hallie Redmond,Phones,1.6038
Arthur Gainer,Storage,47.9385
Brian Moss,Accessories,111.591
Brian Moss,Phones,8.4564
Brian Moss,Envelopes,27.2412
Brian Moss,Appliances,5.2272
Roger Demir,Storage,21.164
Ken Black,Fasteners,2.289
Ken Black,Accessories,4.5588
Ken Black,Accessories,29.994
Dorothy Wardle,Paper,6.2208
Dan Reichenbach,Accessories,395.9604
Anna HÃÂÃÂ¤berlin,Phones,118.293
Jeremy Pistek,Accessories,32.0598
Jeremy Pistek,Appliances,305.13
Jeremy Pistek,Labels,28.0876
Jeremy Pistek,Bookcases,41.3928
Jeremy Pistek,Paper,12.6592
Dan Reichenbach,Bookcases,185.2578
Dan Reichenbach,Supplies,7.9794
Dan Reichenbach,Furnishings,8.5544
Jim Karlsson,Binders,4.872
Mark Van Huff,Paper,9.2928
Mark Van Huff,Furnishings,5.79
Becky Pak,Binders,13.4316
Dave Hallsten,Paper,6.3504
Dave Hallsten,Furnishings,10.0624
Dave Hallsten,Machines,53.272
Dave Hallsten,Paper,12.8256
Dave Hallsten,Paper,9.6192
Dave Hallsten,Storage,7.9548
Dave Hallsten,Furnishings,6.8992
Lena Hernandez,Phones,31.198
Lena Hernandez,Accessories,17.8794
Dave Kipp,Phones,36.7255
Frank Preis,Labels,22.2
Frank Preis,Labels,9.499
Liz Carlisle,Chairs,225.264
Alan Shonely,Art,1.4456
Hunter Glantz,Copiers,624.9875
Barry Weirich,Furnishings,12.1149
Julie Prescott,Storage,125.1432
Julie Prescott,Binders,2.1546
Justin MacKendrick,Appliances,152.0232
Justin MacKendrick,Furnishings,19.7712
Fred Hopkins,Chairs,209.274
Matt Collins,Storage,17.694
Emily Burns,Phones,25.0182
Peter McVee,Labels,20.2986
Alex Russell,Accessories,20.235
Sung Shariari,Labels,1.512
Sung Shariari,Paper,10.224
Shaun Chance,Furnishings,4.6221
Shaun Chance,Appliances,335.8548
Erin Ashbrook,Copiers,233.9961
Theone Pippenger,Storage,2.3968
Beth Paige,Binders,4.6228
Liz MacKendrick,Binders,5.823
Kean Takahito,Paper,50.328
Arthur Prichep,Art,7.9248
Arthur Prichep,Chairs,11.2648
John Dryer,Machines,24.2919
Xylona Preis,Art,0.5967
Xylona Preis,Envelopes,7.4496
Xylona Preis,Paper,16.398
Juliana Krohn,Supplies,4.3956
Juliana Krohn,Art,10.7037
Mitch Gastineau,Furnishings,1.848
Patrick Gardner,Fasteners,16.8
Patrick Gardner,Appliances,25.4384
Patrick Gardner,Furnishings,15.525
Patrick Gardner,Binders,16.3352
Lisa DeCherney,Storage,362.8404
Lisa DeCherney,Furnishings,36.3816
Lisa DeCherney,Labels,8.694
Lisa DeCherney,Paper,37.9848
Michael Nguyen,Phones,43.1976
Michael Nguyen,Paper,3.6288
Ruben Dartt,Phones,1.1988
Julie Prescott,Art,1.1556
Katrina Edelman,Storage,6.1792
Delfina Latchford,Paper,4.1148
Delfina Latchford,Appliances,8.7168
Delfina Latchford,Art,8.3328
Justin Deggeller,Paper,48.5392
Justin Deggeller,Furnishings,15.6332
Justin Deggeller,Phones,185.997
Steven Roelle,Paper,9.3312
Lynn Smith,Phones,78.3888
Lynn Smith,Binders,4.6806
Lynn Smith,Binders,5.7672
Lynn Smith,Labels,44.712
Lynn Smith,Labels,5.6448
Charles Sheldon,Supplies,4.7724
Charles Sheldon,Appliances,2.0979
Charles Sheldon,Binders,6.4692
Andrew Roberts,Appliances,1.9602
Katrina Bavinger,Paper,201.312
Katrina Bavinger,Chairs,14.1246
Katrina Bavinger,Art,2.224
Michael Moore,Chairs,8.0946
Roland Fjeld,Accessories,176.7864
Beth Paige,Labels,2.0358
Doug O'Connell,Phones,5.7568
Mark Van Huff,Storage,3.348
Michael Grace,Paper,15.552
Michael Grace,Furnishings,11.0354
Brian Stugart,Phones,51.996
Brian Stugart,Storage,6.098
Brian Stugart,Furnishings,29.1456
Brian Stugart,Storage,54.4047
Brian Stugart,Paper,15.552
Brian Stugart,Chairs,2.8196
Brian Stugart,Furnishings,15.372
Philisse Overcash,Appliances,178.91
Philisse Overcash,Storage,143.1918
Philisse Overcash,Copiers,274.995
Philisse Overcash,Binders,34.3896
Philisse Overcash,Furnishings,12.8568
Dianna Arnett,Binders,4.7236
Joe Kamberova,Bookcases,14.098
Jim Kriz,Paper,2.8884
Chris McAfee,Paper,53.8608
Chris McAfee,Paper,9.3312
Chris McAfee,Art,4.3524
Ricardo Sperren,Appliances,22.2516
Ricardo Sperren,Art,2.0064
Ricardo Sperren,Chairs,294.671
Ben Peterman,Art,0.584
Michelle Arnett,Chairs,100.196
Ruben Dartt,Furnishings,21.7515
Maria Etezadi,Storage,16.7328
Erica Hernandez,Binders,54.04
Erica Hernandez,Binders,4.3884
Frank Merwin,Art,1.0269
Frank Gastineau,Binders,219.4514
Frank Gastineau,Paper,8.7906
Frank Gastineau,Appliances,68.8464
Mark Van Huff,Paper,92.2368
Jane Waco,Chairs,50.098
Jane Waco,Paper,180.7659
Edward Hooks,Furnishings,7.3528
Edward Hooks,Supplies,196.5036
Lynn Smith,Binders,5.0232
Lynn Smith,Accessories,86.3856
Barry Pond,Storage,11.1176
Chris Cortes,Paper,21.0128
Jill Matthias,Binders,11.7782
Roger Demir,Paper,13.4512
Roger Demir,Storage,1.6176
Roger Demir,Accessories,2.0394
Shahid Shariari,Binders,1.3622
Keith Dawkins,Storage,23.9688
Paul Lucas,Labels,22.2
Paul Lucas,Paper,9.63
Zuschuss Donatelli,Furnishings,22.0472
Zuschuss Donatelli,Phones,124.7808
Linda Southworth,Envelopes,4.89
Patrick Bzostek,Binders,7.56
Pamela Coakley,Furnishings,10.4148
Frank Merwin,Paper,28.1718
Frank Merwin,Paper,22.2264
Frank Merwin,Paper,12.672
Frank Merwin,Labels,19.872
Frank Merwin,Accessories,1.017
Keith Dawkins,Binders,9.264
Keith Dawkins,Appliances,26.865
Keith Dawkins,Furnishings,5.6628
Keith Dawkins,Binders,33.8598
Steve Carroll,Storage,13.0284
Dorothy Wardle,Supplies,6.63
Peter Fuller,Storage,1.043
Peter Fuller,Labels,41.2237
Peter Fuller,Chairs,8.8784
Peter Fuller,Storage,27.434
Peter Fuller,Bookcases,158.5764
Peter Fuller,Phones,58.7916
Peter Fuller,Accessories,217.767
Peter Fuller,Paper,53.2608
Peter Fuller,Phones,1.356
Richard Bierner,Art,6.6584
Giulietta Dortch,Accessories,362.835
Dorothy Badders,Labels,3.4357
Dorothy Badders,Furnishings,3.9248
Rob Lucas,Paper,5.4432
Rob Lucas,Storage,1.0044
Rob Lucas,Accessories,4.8231
Rob Lucas,Accessories,85.787
Rick Bensley,Furnishings,8.636
Rick Bensley,Phones,19.9665
Rick Bensley,Phones,8.997
Jason Fortune-,Phones,9.5992
Jason Fortune-,Labels,4.2952
Robert Waldorf,Accessories,130.752
Robert Waldorf,Art,1.5876
Vivek Gonzalez,Phones,18.4772
Janet Molinari,Furnishings,2.6376
Janet Molinari,Accessories,30.432
Janet Molinari,Paper,12.4416
Janet Molinari,Storage,13.1868
Brad Eason,Binders,12.691
Claudia Bergmann,Envelopes,19.6328
Claudia Bergmann,Accessories,125.9874
Claudia Bergmann,Appliances,78.672
Claudia Bergmann,Binders,112.4928
Shirley Daniels,Paper,7.2576
Susan Gilcrest,Art,2.94
Tom Stivers,Furnishings,7.7896
Dean Katz,Storage,6.7655
Dean Katz,Appliances,40.274
Dean Katz,Envelopes,14.9744
Dean Katz,Chairs,77.0352
Marina Lichtenstein,Furnishings,6.5472
Matt Abelman,Phones,57.5928
Matt Abelman,Appliances,2.0228
Matt Abelman,Paper,55.764
Lisa Ryan,Supplies,5.166
Lisa Ryan,Storage,63.4368
Lisa Ryan,Phones,10.788
Bill Eplett,Paper,40.1702
Charles Crestani,Paper,50.328
Charles Crestani,Binders,3.1552
Charles Crestani,Paper,9.7608
Charles Crestani,Furnishings,15.4872
Bryan Davis,Bookcases,30.098
Jim Kriz,Appliances,124.488
Rick Reed,Storage,93.6988
Rick Reed,Paper,6.2376
Susan Vittorini,Phones,34.5
Rick Bensley,Binders,15.3888
Rick Bensley,Chairs,45.3488
Rick Bensley,Storage,5.7594
Mike Vittorini,Paper,6.3504
Evan Henry,Paper,6.42
Joy Smith,Furnishings,76.0878
Joy Smith,Binders,35.6776
Joy Smith,Storage,0.8792
Joy Smith,Paper,120.5106
Joy Smith,Binders,4.042
Joy Smith,Bookcases,126.225
Erica Smith,Binders,884.058
Erica Smith,Phones,32.3351
Noel Staavos,Supplies,1.69
Noel Staavos,Appliances,24.196
Sally Hughsby,Chairs,4.2294
Sally Hughsby,Paper,12.4416
Sally Hughsby,Paper,42.0256
Randy Ferguson,Furnishings,7.6965
Allen Goldenen,Furnishings,8.2992
Scot Wooten,Chairs,8.5372
Katherine Nockton,Phones,3.8655
George Bell,Furnishings,21.7515
Clay Ludtke,Paper,31.5192
Clay Ludtke,Storage,14.2386
Clay Ludtke,Machines,286.713
Clay Ludtke,Envelopes,122.148
Clay Ludtke,Phones,35.985
Karen Ferguson,Paper,7.152
Karen Ferguson,Phones,363.9048
Andy Yotov,Furnishings,15.6332
Andy Yotov,Furnishings,12.9129
Andy Yotov,Paper,9.3312
Andy Yotov,Paper,26.6304
Brian Derr,Appliances,11.49
Hunter Glantz,Appliances,4.6818
Hunter Glantz,Accessories,15.1158
Cassandra Brandow,Envelopes,2.478
Linda Southworth,Accessories,4.8986
Darrin Martin,Appliances,64.6272
Darrin Martin,Paper,3.7584
Ann Chong,Fasteners,0.336
Ann Chong,Phones,25.186
Liz Thompson,Art,6.006
Tim Brockman,Art,2.8536
Angele Hood,Chairs,23.924
Saphhira Shifley,Furnishings,6.5472
Tamara Dahlen,Supplies,15.372
Paul Prost,Furnishings,5.1816
Anna Andreadi,Furnishings,16.614
Anna Andreadi,Binders,54.6912
Anna Andreadi,Storage,5.1968
Anna Andreadi,Art,2.5344
Frank Atkinson,Phones,75.18
Frank Atkinson,Machines,177.198
Tracy Blumstein,Furnishings,3.9512
Adam Hart,Paper,10.1094
Cathy Prescott,Furnishings,89.307
Lynn Smith,Paper,54.215
Trudy Schmidt,Art,16.17
Trudy Schmidt,Appliances,76.272
Joni Sundaresam,Paper,4.0338
Joni Sundaresam,Furnishings,7.7
Natalie Fritzler,Paper,30.392
Kristina Nunn,Envelopes,5.3392
Kristina Nunn,Paper,17.472
Guy Armstrong,Accessories,6.992
Eugene Hildebrand,Storage,38.3508
Eugene Hildebrand,Art,6.0147
Ralph Arnett,Copiers,224.9925
Ralph Arnett,Paper,6.174
Ralph Arnett,Paper,8.073
Ted Trevino,Labels,7.7688
Amy Hunt,Supplies,10.008
Chuck Clark,Furnishings,3.3504
Chuck Clark,Machines,38.61
Keith Dawkins,Labels,5.9211
Barry Gonzalez,Fasteners,0.5668
Fred Hopkins,Binders,51.8238
Fred Hopkins,Storage,2.7062
Patrick Gardner,Accessories,206.316
Patrick Gardner,Accessories,30.4416
Patrick Gardner,Supplies,3.285
Patrick Gardner,Furnishings,61.3824
Nick Zandusky,Storage,7.5528
Jeremy Ellison,Art,2.6568
Jeremy Ellison,Labels,0.6786
Eric Hoffmann,Furnishings,12.8568
Barbara Fisher,Paper,3.1104
Seth Vernon,Chairs,18.1764
Seth Vernon,Accessories,95.76
Seth Vernon,Paper,18.1044
Seth Vernon,Accessories,21.792
Seth Vernon,Storage,12.712
Seth Vernon,Paper,6.3296
Seth Vernon,Chairs,8.0991
Seth Vernon,Binders,3.9771
Seth Vernon,Fasteners,1.7876
Seth Vernon,Chairs,609.7157
Seth Vernon,Phones,350.9082
Seth Vernon,Chairs,375.735
Seth Vernon,Phones,28.3095
Seth Vernon,Accessories,20.3898
Harold Ryan,Art,3.5784
Adam Shillingsburg,Labels,2.1
Susan Pistek,Appliances,33.0288
Susan Pistek,Fasteners,5.4444
Stephanie Phelps,Binders,14.1426
Corinna Mitchell,Phones,592.7896
Corinna Mitchell,Labels,6.8724
Justin Ritter,Phones,19.1976
Justin Ritter,Art,6.5538
Justin Ritter,Furnishings,61.3824
Christy Brittain,Storage,4.6176
Shirley Daniels,Paper,6.812
Saphhira Shifley,Accessories,8.5025
Saphhira Shifley,Paper,5.382
Saphhira Shifley,Binders,1.2714
Erica Hackney,Chairs,54.666
Aaron Hawkins,Binders,18.528
Evan Minnotte,Accessories,20.7675
Evan Minnotte,Fasteners,1.316
Thomas Brumley,Chairs,161.9674
Alan Barnes,Paper,59.4355
Thomas Thornton,Art,55.912
Kristina Nunn,Accessories,3.462
Frank Olsen,Paper,11.2224
Nathan Cano,Storage,30.0144
Jamie Frazer,Paper,134.652
Jamie Frazer,Storage,3.9128
Jamie Frazer,Phones,74.8142
Jamie Frazer,Art,48.8064
Greg Tran,Paper,9.2322
Khloe Miller,Art,3.1752
Patrick Jones,Art,3.1752
Patrick Jones,Binders,14.7668
Anna Chung,Phones,12.599
Raymond Messe,Bookcases,88.725
Eileen Kiefer,Bookcases,70.49
Rob Dowd,Storage,0.8792
Cynthia Voltz,Furnishings,10.3936
Cynthia Voltz,Storage,5.7753
Cynthia Voltz,Storage,33.2704
Cynthia Voltz,Furnishings,9.5418
Alex Grayson,Envelopes,38.3238
Alex Grayson,Accessories,23.4192
Gary McGarr,Storage,108.1752
Matt Connell,Phones,28.3479
Matt Connell,Labels,3.9852
Matt Connell,Storage,1.962
Matt Connell,Furnishings,1.3728
Matt Connell,Furnishings,5.5044
Matt Connell,Accessories,53.2
Erica Smith,Paper,44.046
Rick Wilson,Paper,11.2504
Michael Moore,Paper,6.4128
Mark Haberlin,Binders,11.5587
Mark Haberlin,Art,1.0208
Nick Zandusky,Binders,12.549
Nick Zandusky,Accessories,9.116
Nick Zandusky,Storage,226.3626
Giulietta Baptist,Chairs,422.51
Giulietta Baptist,Storage,24.0688
Giulietta Baptist,Envelopes,57.3212
Giulietta Baptist,Paper,11.7208
Giulietta Baptist,Storage,6.396
Giulietta Baptist,Phones,176.386
Giulietta Baptist,Phones,32.9817
Giulietta Baptist,Binders,6.862
Giulietta Baptist,Storage,17.7568
Deborah Brumfield,Chairs,25.245
Jim Karlsson,Art,10.68
Maya Herman,Storage,20.5755
Maya Herman,Binders,11.7936
Maya Herman,Art,35.712
Anne McFarland,Phones,47.98
Jessica Myrick,Furnishings,207.8856
Mitch Webber,Storage,8.4888
Alex Grayson,Paper,9.072
Alex Grayson,Paper,26.558
Russell Applegate,Paper,28.6965
Russell Applegate,Phones,13.2522
Russell Applegate,Paper,46.1184
Sarah Brown,Copiers,485.9892
Pete Kriz,Chairs,7.049
Matthew Grinstein,Furnishings,1.7352
Chuck Magee,Paper,15.9425
Chuck Magee,Fasteners,7.89
Yana Sorensen,Binders,942.8157
Yana Sorensen,Storage,290.0058
Yana Sorensen,Furnishings,22.4196
Maria Bertelson,Fasteners,9.12
Maria Bertelson,Appliances,22.0748
Alan Shonely,Envelopes,3.7436
Mark Cousins,Furnishings,27.9456
Mark Cousins,Envelopes,29.2528
Patrick Gardner,Phones,0.2997
Joy Smith,Phones,35.196
Joy Smith,Phones,51.8346
Joy Smith,Storage,1.4602
Joy Bell-,Labels,26.082
Darren Koutras,Furnishings,19.0848
Darren Koutras,Art,1.0731
Patrick O'Brill,Phones,7.7679
Bradley Talbott,Accessories,15.8631
Natalie Webber,Art,11.8248
Jennifer Ferguson,Chairs,8.8784
Jennifer Ferguson,Paper,9.3312
Jennifer Ferguson,Paper,34.2144
Jennifer Ferguson,Binders,459.9875
Alyssa Crouse,Envelopes,21.591
Toby Braunhardt,Binders,9.2176
Helen Abelman,Furnishings,21.645
Helen Abelman,Storage,93.6988
Logan Haushalter,Binders,3.8168
Lori Olson,Furnishings,101.4504
Clay Rozendal,Supplies,7.605
Katrina Bavinger,Art,30.9504
Katrina Bavinger,Furnishings,6.4206
Katrina Bavinger,Accessories,6.0114
Maris LaWare,Binders,19.9686
Maris LaWare,Furnishings,2.6208
Maris LaWare,Appliances,120.9416
Maris LaWare,Paper,3.99
Valerie Mitchum,Paper,27.9936
Valerie Mitchum,Phones,50.2425
Victoria Wilson,Furnishings,8.1168
Grace Kelly,Labels,3.4496
John Huston,Envelopes,11.2308
Ralph Arnett,Binders,5.5664
Rose O'Brian,Binders,4.9248
Lisa Ryan,Labels,19.872
Yana Sorensen,Binders,15.525
Jonathan Howell,Binders,14.425
Annie Thurman,Paper,1.1772
Annie Thurman,Paper,48.5514
Robert Marley,Phones,93.594
Robert Marley,Binders,10.327
Brenda Bowman,Chairs,43.4646
Brenda Bowman,Art,44.975
Alejandro Savely,Accessories,23.2624
Dennis Kane,Furnishings,4.4712
Dennis Kane,Accessories,89.964
Dennis Kane,Furnishings,10.89
Dennis Kane,Labels,41.2237
Dennis Kane,Storage,17.38
Dennis Kane,Binders,4.1652
Jonathan Howell,Labels,1.9926
Jamie Kunitz,Furnishings,9.5736
Edward Hooks,Envelopes,143.303
Edward Hooks,Chairs,56.324
Catherine Glotzbach,Phones,17.9982
Ed Braxton,Binders,68.8464
Nicole Fjeld,Chairs,102.9528
Nicole Fjeld,Furnishings,91.7728
Max Engle,Chairs,168.4704
Annie Zypern,Phones,7.7679
Annie Zypern,Art,16.6764
Randy Ferguson,Binders,12.582
Anthony Jacobs,Appliances,503.7822
Anthony Jacobs,Storage,84.51
Anthony Jacobs,Paper,66.6272
Sylvia Foulston,Binders,12.2715
Maria Zettner,Furnishings,9.5571
Sarah Bern,Envelopes,4.7196
Alan Hwang,Phones,19.596
Neil Knudson,Paper,23.235
Arianne Irving,Paper,3.2064
Tracy Poddar,Paper,16.7832
Tracy Poddar,Labels,228.0792
Tracy Poddar,Paper,5.3116
Liz Willingham,Furnishings,21.7515
Nat Gilpin,Storage,81.1314
Nat Gilpin,Phones,7.3451
Nat Gilpin,Art,45.576
Nat Gilpin,Labels,96.3438
Nat Gilpin,Paper,69.1776
Nat Gilpin,Paper,7.98
Edward Becker,Phones,3.4965
Edward Becker,Paper,15.336
Sung Pak,Paper,3.6288
Sibella Parks,Binders,2.8101
Ross Baird,Envelopes,7.4872
Duane Benoit,Machines,31.0059
Nona Balk,Paper,16.032
Nona Balk,Envelopes,103.3116
Xylona Preis,Storage,4.0542
Xylona Preis,Furnishings,30.0234
Xylona Preis,Binders,8.9535
Xylona Preis,Appliances,93.5816
Xylona Preis,Storage,15.9792
Xylona Preis,Art,12.7368
Xylona Preis,Furnishings,4.8609
Xylona Preis,Binders,13.365
Mark Hamilton,Paper,23.0864
Mark Hamilton,Binders,6.398
Bruce Geld,Furnishings,15.9936
Bruce Geld,Phones,42.495
Todd Sumrall,Phones,43.9
Todd Sumrall,Chairs,2.4598
Todd Sumrall,Machines,1351.9896
Eugene Moren,Accessories,52.734
Eugene Moren,Binders,14.9156
Eugene Moren,Binders,33.2544
Eugene Moren,Phones,170.5113
Rick Bensley,Labels,12.0295
Patrick O'Brill,Binders,4.4138
Patrick O'Brill,Storage,10.4496
Patrick O'Brill,Supplies,10.518
Beth Fritzler,Phones,27.1032
Brendan Sweed,Appliances,2.0975
Brendan Sweed,Phones,101.394
Chris Selesnick,Binders,6.888
Chris Selesnick,Paper,12.4416
Chris Selesnick,Paper,3.1104
Chris Selesnick,Phones,8.6352
Frank Carlisle,Art,15.764
Sanjit Engle,Art,8.2901
Chloris Kastensmidt,Binders,56.55
Chloris Kastensmidt,Machines,103.9992
Chloris Kastensmidt,Paper,24.8832
Darrin Sayre,Phones,11.1294
Darrin Sayre,Supplies,7.2111
Darrin Sayre,Phones,33.3256
Sue Ann Reed,Binders,49.92
Julie Kriz,Bookcases,12.7764
Chuck Clark,Furnishings,21.8192
Chuck Clark,Art,3.1161
Chuck Clark,Accessories,66.9546
Laura Armstrong,Chairs,70.198
Arthur Wiediger,Labels,1.7248
Benjamin Patterson,Furnishings,4.2804
Dennis Bolton,Accessories,41.9958
Dennis Bolton,Storage,71.5375
Tim Brockman,Accessories,14.3952
Tim Brockman,Accessories,13.3008
Mike Vittorini,Paper,4.752
Mike Vittorini,Storage,6.8982
Damala Kotsonis,Envelopes,146.2405
Damala Kotsonis,Paper,6.3504
Pete Kriz,Paper,6.7252
Pete Kriz,Labels,2.8224
Pete Kriz,Fasteners,10.5252
Pete Kriz,Furnishings,198.46
Pete Kriz,Storage,4.6305
Pete Kriz,Binders,7.803
Adrian Hane,Art,0.5904
Gary Mitchum,Phones,247.485
Gary Mitchum,Labels,11.8272
Gary Mitchum,Art,68.364
Bruce Degenhardt,Bookcases,33.8744
Bruce Degenhardt,Binders,1.8672
Bruce Degenhardt,Furnishings,3.0438
Raymond Messe,Phones,19.9665
Bart Watters,Chairs,7.1196
Bart Watters,Storage,43.4217
Greg Tran,Art,5.775
Greg Tran,Paper,16.1838
Greg Tran,Phones,0.6993
Greg Tran,Paper,26.9024
Adrian Hane,Binders,48.3771
Adrian Hane,Accessories,9.816
Dionis Lloyd,Paper,29.358
Helen Wasserman,Supplies,6.1488
Helen Wasserman,Chairs,81.1734
Helen Wasserman,Art,3.4692
Helen Wasserman,Storage,9.9882
Jack O'Briant,Accessories,34.6983
Doug O'Connell,Paper,9.3312
Christopher Conant,Copiers,1119.9968
Christopher Conant,Paper,3.6288
Fred Chung,Paper,8.526
Fred Chung,Phones,13.572
James Galang,Furnishings,14.7
James Galang,Storage,28.629
James Galang,Phones,22.6782
Bart Watters,Art,12.492
Bart Watters,Storage,23.9688
Bart Watters,Paper,18.2112
Bart Watters,Labels,11.454
Bart Watters,Furnishings,33.7266
Jennifer Jackson,Fasteners,2.4864
Tonja Turnell,Labels,0.8624
Tonja Turnell,Storage,0.654
Erica Hackney,Binders,5.1648
Erica Hackney,Paper,21.0128
Erica Hackney,Art,2.211
Patrick Ryan,Phones,13.8579
Brian Thompson,Art,0.559
Erin Creighton,Storage,15.2712
Erin Creighton,Furnishings,11.4576
Stephanie Phelps,Phones,36.7173
Stephanie Phelps,Art,7.0224
Anthony Jacobs,Art,1.0904
Anthony Jacobs,Art,6.615
Anthony Jacobs,Art,9.3
Anthony Jacobs,Accessories,18.8937
Anthony Jacobs,Chairs,23.5764
Anthony Jacobs,Labels,37.0
Ann Steele,Furnishings,6.3744
Allen Armold,Storage,6.372
Eric Hoffmann,Accessories,25.3302
Deborah Brumfield,Storage,582.232
Deborah Brumfield,Phones,176.386
Deborah Brumfield,Furnishings,23.8986
Chad Cunningham,Phones,35.6346
Chad Cunningham,Accessories,11.452
Valerie Takahito,Labels,33.831
Dave Brooks,Appliances,87.18
Nick Radford,Appliances,0.585
Nick Radford,Paper,5.4432
Nick Radford,Phones,50.396
Nick Radford,Appliances,1.8354
Katherine Nockton,Machines,36.1836
Katherine Nockton,Paper,22.2264
